"main_data.PlantingPattern","Tree_type","Species","size_class","Tree_per_sq_30m","main_data.Enter_a_date","main_data.Country","main_data.Site_ID","main_data.Timeframe","main_data.Plot_ID","main_data.Plot_Type","main_data.Plot_Permanence","main_data.Resampling1","main_data.Resampling2","main_data.X_id","est_pl_dens"
"De 2 metros por 1.50 metros","Present","Inga edulis",">10cm",4,"2023-05-04","Mexico","1406","Y0","1406-1","Restoration","Permanent",0,0,238485882,300
"De 2 metros por 1.50 metros","Present","Chrysophyllum cainito",">10cm",1,"2023-05-04","Mexico","1406","Y0","1406-1","Restoration","Permanent",0,0,238485882,300
"De 2 metros por 1.50 metros","Present","Ternstroemia lineata",">10cm",3,"2023-05-04","Mexico","1410","Y0","1410-1","Restoration","Permanent",0,0,238477911,300
"De 2 metros por 1.50 metros","Present","Chiranthodendron  pentadactylon","1-9.9cm",100,"2023-05-04","Mexico","1410","Y0","1410-5","Restoration","Permanent",0,0,238476056,300
"De 2 metros por 1.50 metros","Present","Cedrela odorata",">10cm",2,"2023-05-04","Mexico","1406","Y0","1406-1","Restoration","Permanent",0,0,238485882,300
"De 2 metros por 1.50 metros","Present","Chrysophyllum cainito","1-9.9cm",100,"2023-05-04","Mexico","1410","Y0","1410-4","Restoration","Permanent",0,0,238477042,300
"De 2 metros por 1.50 metros","Present","Inga spuria","1-9.9cm",200,"2023-05-04","Mexico","1410","Y0","1410-1","Restoration","Permanent",0,0,238477911,300
"De 2 metros por 1.50 metros","Present","Psidium sartorianum","1-9.9cm",100,"2023-05-04","Mexico","1410","Y0","1410-3","Restoration","Permanent",0,0,238477539,300
"De 2 metros por 1.50 metros","Present","Hematoxylum campechianum","1-9.9cm",100,"2023-05-04","Mexico","1410","Y0","1410-2","Restoration","Permanent",0,0,238478406,300
"De 2 metros por 1.50 metros","Present","Pinus oocarpa",">10cm",1,"2023-05-04","Mexico","1410","Y0","1410-1","Restoration","Permanent",0,0,238477911,300
"De 2 metros por 1.80 metros","Present","Strax argenteus",">10cm",1,"2023-05-09","Mexico","1397","Y0","1397-1","Restoration","Permanent",0,0,238757709,250
"De 2 metros por 1.80 metros","Present","Inga spuria","1-9.9cm",100,"2023-05-09","Mexico","1397","Y0","1397-2","Restoration","Permanent",0,0,238719004,250
"De 2 metros por 1.80 metros","Present","Inga spuria","1-9.9cm",100,"2023-05-09","Mexico","1397","Y0","1397-1","Restoration","Permanent",0,0,238757709,250
"De 2 metros por 1.80 metros","Present","Ulmus mexicana",">10cm",1,"2023-05-09","Mexico","1397","Y0","1397-2","Restoration","Permanent",0,0,238719004,250
"De 2 metros por 1.80 metros","Present","Trichilia trifolia",">10cm",2,"2023-05-09","Mexico","1397","Y0","1397-2","Restoration","Permanent",0,0,238719004,250
"De 2 metros por 1.80 metros","Present","Tabebuia rosea",">10cm",1,"2023-05-09","Mexico","1397","Y0","1397-2","Restoration","Permanent",0,0,238719004,250
"De 2 metros por 1.80 metros","Present","Chiranthodendron pentadactylon",">10cm",8,"2023-05-09","Mexico","1397","Y0","1397-1","Restoration","Permanent",0,0,238757709,250
"De 2 metros por 1.80 metros","Present","Inga jinicuil",">10cm",1,"2023-05-09","Mexico","1397","Y0","1397-2","Restoration","Permanent",0,0,238719004,250
"De 2 metros por 1.80 metros","Present","Ficus petiolaris","1-9.9cm",100,"2023-05-09","Mexico","1397","Y0","1397-2","Restoration","Permanent",0,0,238719004,250
"De 2 metros por 1.80 metros","Present","Diosphyros digyna",">10cm",1,"2023-05-09","Mexico","1397","Y0","1397-1","Restoration","Permanent",0,0,238757709,250
"De 2 metros por 1.80 metros","Present","Ulmus mexicana",">10cm",3,"2023-05-09","Mexico","1397","Y0","1397-1","Restoration","Permanent",0,0,238757709,250
"De 2 metros por 1.80 metros","Present","Inga spuria",">10cm",3,"2023-05-09","Mexico","1397","Y0","1397-2","Restoration","Permanent",0,0,238719004,250
"De 2 metros por 1.80 metros","Present","Bursera copallifera","<1cm",900,"2023-05-09","Mexico","1397","Y0","1397-2","Restoration","Permanent",0,0,238719004,250
"De 2 metros por 1.80 metros","Present","Ficus petiolaris",">10cm",2,"2023-05-09","Mexico","1397","Y0","1397-2","Restoration","Permanent",0,0,238719004,250
"De 2 metros por 2 metros","Present","Trichilia trifolia","1-9.9cm",100,"2023-05-09","Mexico","1314","Y0","1314-3","Restoration","Permanent",0,0,238208432,225
"De 2 metros por 2 metros","Present","Lonchocarpus rugosus",">10cm",1,"2023-05-09","Mexico","1314","Y0","1314-3","Restoration","Permanent",0,0,238208432,225
"De 2 metros por 2 metros","Present","Ulmus mexicana",">10cm",2,"2023-05-09","Mexico","1314","Y0","1314-3","Restoration","Permanent",0,0,238208432,225
"De 2 metros por 2 metros","Present","Enterolobium cyclocarpum",">10cm",2,"2023-05-09","Mexico","1314","Y0","1314-3","Restoration","Permanent",0,0,238208432,225
"De 2 metros por 2 metros","Present","Chrysophyllum cainito","<1cm",900,"2023-05-09","Mexico","1314","Y0","1314-3","Restoration","Permanent",0,0,238208432,225
"De 2 metros por 2 metros","Present","Brosimum alicastrum",">10cm",1,"2023-05-09","Mexico","1314","Y0","1314-3","Restoration","Permanent",0,0,238208432,225
"De 3 metros por 3","Present","Pinus oocarpa",">10cm",5,"2023-04-25","Mexico","296","Y0","296-8","Restoration","Permanent",0,0,234003702,100
"De 3 metros por 3","Present","Quercus rugoza nee",">10cm",11,"2023-04-25","Mexico","296","Y0","296-8","Restoration","Permanent",0,0,234003702,100
"De 3 metros por 3","Present","Quercus rugosa nee","1-9.9cm",100,"2023-04-25","Mexico","296","Y0","296-8","Restoration","Permanent",0,0,234003702,100
"De 3 metros por 3","Present","Quercus rugosa nee","<1cm",900,"2023-04-25","Mexico","296","Y0","296-8","Restoration","Permanent",0,0,234003702,100
"De 3 metros por 3 metros","Present","Pinus oocarpa","1-9.9cm",100,"2023-04-25","Mexico","296","Y0","296-10","Restoration","Permanent",0,0,234002648,100
"De 3 metros por 3 metros","Present","Quercus rugoza nee",">10cm",6,"2023-04-25","Mexico","296","Y0","296-9","Restoration","Permanent",0,0,234003893,100
"De 3 metros por 3 metros","Present","Quercus rugosa nee","1-9.9cm",300,"2023-04-25","Mexico","296","Y0","296-9","Restoration","Permanent",0,0,234003893,100
"De 3 metros por 3 metros","Present","Heamatoxylum campechianum","1-9.9cm",100,"2023-04-25","Mexico","296","Y0","296-10","Restoration","Permanent",0,0,234002648,100
"De 3 metros por 3 metros","Present","Pinus oocarpa","<1cm",900,"2023-04-25","Mexico","296","Y0","296-10","Restoration","Permanent",0,0,234002648,100
"De 3 metros por 3 metros","Present","Quercus rugosa nee",">10cm",1,"2023-04-25","Mexico","296","Y0","296-10","Restoration","Permanent",0,0,234002648,100
"De 3 metros por 3 metros","Present","Pinus oocarpa",">10cm",5,"2023-04-25","Mexico","296","Y0","296-9","Restoration","Permanent",0,0,234003893,100
"De 3 metros por 3 metros","Present","Quercus rugosa nee","1-9.9cm",300,"2023-04-25","Mexico","296","Y0","296-10","Restoration","Permanent",0,0,234002648,100
"De 3 metros por 3 metros","Present","Pinus oocarpa",">10cm",2,"2023-04-25","Mexico","296","Y0","296-10","Restoration","Permanent",0,0,234002648,100
"De 3 metros por 3 metros","Present","Quercus rugosa nee","<1cm",2700,"2023-04-25","Mexico","296","Y0","296-9","Restoration","Permanent",0,0,234003893,100
"De 3 por 3 metros","Present","Pinus oocarpa","1-9.9cm",200,"2023-04-25","Mexico","296","Y0","296-7","Restoration","Permanent",0,0,234003325,100
"De 3 por 3 metros","Present","Pinus oocarpa",">10cm",4,"2023-04-25","Mexico","296","Y0","296-6","Restoration","Permanent",0,0,234003097,100
"De 3 por 3 metros","Present","Pinus oocarpa","<1cm",900,"2023-04-25","Mexico","296","Y0","296-7","Restoration","Permanent",0,0,234003325,100
"De 3 por 3 metros","Present","Quercus rugosa nee",">10cm",3,"2023-04-25","Mexico","296","Y0","296-6","Restoration","Permanent",0,0,234003097,100
"De 3 por 3 metros","Present","Pinus oocarpa","1-9.9cm",100,"2023-04-25","Mexico","296","Y0","296-6","Restoration","Permanent",0,0,234003097,100
"De 3 por 3 metros","Present","Quercus rugosa nee","1-9.9cm",200,"2023-04-25","Mexico","296","Y0","296-6","Restoration","Permanent",0,0,234003097,100
"De 3 por 3 metros","Present","Pinus oocarpa",">10cm",4,"2023-04-25","Mexico","296","Y0","296-7","Restoration","Permanent",0,0,234003325,100
"De 3 por 3 metros","Present","Quercus rugosa nee",">10cm",3,"2023-04-25","Mexico","296","Y0","296-7","Restoration","Permanent",0,0,234003325,100
"Dos metros por uno y medio metros","Present","Coffea arabica","<1cm",900,"2023-05-04","Mexico","1402","Y0","1402_2","Restoration","Permanent",0,0,238184996,300
"Dos metros por uno y medio metros","Present","Diphysa  americana",">10cm",6,"2023-05-04","Mexico","1402","Y0","1402_2","Restoration","Permanent",0,0,238184996,300
"Dos metros por uno y medio metros","Present","Tersntroemia lineata",">10cm",1,"2023-05-04","Mexico","1402","Y0","1402_2","Restoration","Permanent",0,0,238184996,300
"Dos metros por uno y medio metros","Present","Beilschmiedia riparia","1-9.9cm",100,"2023-05-04","Mexico","1402","Y0","1402_2","Restoration","Permanent",0,0,238184996,300
"Dos metros por uno y medio metros","Present","Inga spuria",">10cm",3,"2023-05-04","Mexico","1402","Y0","1402_2","Restoration","Permanent",0,0,238184996,300
"Esta plantado a una distancia de 2*2","Present","Ternstroemia sylvstica",">10cm",1,"2023-02-21","Mexico","878","Y0","878-1","Restoration","Permanent",0,0,228159173,225
"Esta plantado a una distancia de 2*2","Present","Inga vera",">10cm",4,"2023-02-21","Mexico","878","Y0","878-1","Restoration","Permanent",0,0,228159173,225
"Esta plantado a una distancia de 2*2","Present","Inga edulis",">10cm",3,"2023-02-21","Mexico","878","Y0","878-1","Restoration","Permanent",0,0,228159173,225
"Esta plantado a una distancia de 2*2","Present","Coffea arabica","1-9.9cm",300,"2023-02-21","Mexico","878","Y0","878-1","Restoration","Permanent",0,0,228159173,225
"Están de 2*2","Present","Inga spuria",">10cm",4,"2023-04-14","Mexico","345-2","Y0","345-2","Restoration","Permanent",0,0,232774002,225
"Están de 2*2","Present","Inga vera",">10cm",4,"2023-04-14","Mexico","345-2","Y0","345-2","Restoration","Permanent",0,0,232774002,225
"Están sembradas a una distancia de 4*2
","Present","Persea americana",">10cm",2,"2023-04-14","Mexico","835","Y0","835-1","Restoration","Permanent",0,0,233376047,112.5
"Están sembradas a una distancia de 4*2
","Present","Inga vera",">10cm",8,"2023-04-14","Mexico","835","Y0","835-1","Restoration","Permanent",0,0,233376047,112.5
"Idem 46","Present","Prunus avium",">10cm",1,"2022-10-03",NA,"Chantilly-451-44","Y0","44","Restoration","Permanent",0,0,189530391,0
"Idem 46","Present","Querus","1-9.9cm",200,"2022-10-03",NA,"Chantilly-451-44","Y0","44","Restoration","Permanent",0,0,189530391,0
"Idem 46","Present","Quercy robur",">10cm",3,"2022-10-03",NA,"Chantilly-451-44","Y0","44","Restoration","Permanent",0,0,189530391,0
"Idem 46","naturally_regenerating","Quercus robur","1-9.9cm",100,"2022-10-03",NA,"Chantilly-451-43","Y0","43","Restoration","Permanent",1,NA,189528140,0
"Idem 46","naturally_regenerating","Carpinus betulus","1-9.9cm",100,"2022-10-03",NA,"Chantilly-451-43","Y0","43","Restoration","Permanent",1,NA,189528140,0
"Idem 46","Present","Populus",">10cm",1,"2022-10-03",NA,"Chantilly-451-44","Y0","44","Restoration","Permanent",0,0,189530391,0
"Idem 46","naturally_regenerating","Populus","1-9.9cm",300,"2022-10-03",NA,"Chantilly-451-43","Y0","43","Restoration","Permanent",1,NA,189528140,0
"Idem 46","Present","Prunus avium",">10cm",5,"2022-10-03",NA,"Chantilly-451-41","Y0","41","Restoration","Permanent",0,0,189528232,0
"Idem 46","Present","Prunus avium",">10cm",0.5,"2022-10-03",NA,"Chantilly-451-43","Y0","43","Restoration","Permanent",1,NA,189528140,0
"Idem 46","planted","Quercus robur","1-9.9cm",200,"2022-10-03",NA,"Chantilly-451-43","Y0","43","Restoration","Permanent",1,NA,189528140,0
"Idem 46","planted","Quercus robur","1-9.9cm",200,"2022-10-03",NA,"Chantilly-451-41","Y0","41","Restoration","Permanent",0,0,189528232,0
"Idem 46","naturally_regenerating","Populis","1-9.9cm",400,"2022-10-03",NA,"Chantilly-451-44","Y0","44","Restoration","Permanent",0,0,189530391,0
"Idem point précède","Present","Prunus avium",">10cm",1,"2022-10-04",NA,"Chantilly-51-8","Y0","7","Restoration","Permanent",0,0,190956437,0
"Idem point précède","Present","Acer pseudoplatanus","1-9.9cm",100,"2022-10-04",NA,"Chantilly-51-8","Y0","7","Restoration","Permanent",0,0,190956437,0
"Idem point précède","Present","Acer campestre","1-9.9cm",100,"2022-10-04",NA,"Chantilly-51-8","Y0","7","Restoration","Permanent",0,0,190956437,0
"Idem point précédent","Present","Prunus avium","1-9.9cm",100,"2022-10-04",NA,"Chantilly-51-7","Y0","7","Restoration","Permanent",2,0,190956404,0
"Idem point précédent","naturally_regenerating","Carpinus betulus","1-9.9cm",100,"2022-10-04",NA,"Chantilly-51-7","Y0","7","Restoration","Permanent",2,0,190956404,0
"Idem précédent","Present","Quercus robur","1-9.9cm",100,"2022-10-04",NA,"Chantilly-51-9","Y0","9","Restoration","Permanent",2,0,190956468,0
"Idem précédent","Present","Quercus robur","1-9.9cm",100,"2022-10-04",NA,"Chantilly-51-10","Y0","10","Restoration","Permanent",2,0,190956469,0
"Idem46","planted","Sorbus torminalis","1-9.9cm",200,"2022-10-03",NA,"Chantilly-451-42","Y0","42","Restoration","Permanent",0,0,189528190,0
"Idem46","planted","Quercus robur","1-9.9cm",200,"2022-10-03",NA,"Chantilly-451-42","Y0","42","Restoration","Permanent",0,0,189528190,0
"Idem46","Present","Prunus avium",">10cm",2,"2022-10-03",NA,"Chantilly-451-42","Y0","42","Restoration","Permanent",0,0,189528190,0
"Idem46","naturally_regenerating","Carpinus betulus","1-9.9cm",200,"2022-10-03",NA,"Chantilly-451-42","Y0","42","Restoration","Permanent",0,0,189528190,0
"Las plantas están a una distancia de 2*3","Present","Inga vera",">10cm",4,"2023-04-13","Mexico","1275","Y0","1275-2","Restoration","Permanent",0,0,237026240,150
"Las plantas están a una distancia de 2*3","Present","Persea americana",">10cm",2,"2023-04-13","Mexico","1275","Y0","1275-2","Restoration","Permanent",0,0,237026240,150
"Los árboles están de 3*2","Present","Inga vera",">10cm",7,"2023-04-14","Mexico","835","Y0","835-3","Restoration","Permanent",0,0,232772835,150
"Los árboles están de 3*2","Present","Persea americana",">10cm",2,"2023-04-14","Mexico","835","Y0","835-3","Restoration","Permanent",0,0,232772835,150
"Los árboles están de 3*2","Present","Transtoemia luquillensis",">10cm",1,"2023-04-14","Mexico","835","Y0","835-3","Restoration","Permanent",0,0,232772835,150
"Plantation tous les 3 mètre avec cloiso de 5m","Present","Quercus robur",">10cm",3,"2022-10-03",NA,"Chantilly-451-46","Y0","46","Restoration","Permanent",0,NA,189528021,60
"Plantation tous les 3 mètre avec cloiso de 5m","naturally_regenerating","Quercus robur","1-9.9cm",800,"2022-10-03",NA,"Chantilly-451-46","Y0","46","Restoration","Permanent",0,NA,189528021,60
"Same as 1","Present","Prunus avium","1-9.9cm",100,"2022-10-04",NA,"Chantilly-51-4","Y0","4","Restoration","Permanent",0,0,190956306,0
"Same as 1","naturally_regenerating","Carpinus betulus","1-9.9cm",100,"2022-10-04",NA,"Chantilly-51-4","Y0","4","Restoration","Permanent",0,0,190956306,0
"Same as 1","Present","Populus","1-9.9cm",200,"2022-10-04",NA,"Chantilly-51-6","Y0","6","Restoration","Permanent",0,0,190956376,0
"Same as 1","Present","Quercus","1-9.9cm",200,"2022-10-04",NA,"Chantilly-51-2","Y0","2","Restoration","Permanent",0,0,190956218,0
"Same as 1","Present","Quercus",">10cm",1,"2022-10-04",NA,"Chantilly-51-6","Y0","6","Restoration","Permanent",0,0,190956376,0
"Same as 16","Present","Quercus",">10cm",1,"2022-10-04",NA,"Chantilly-255-20","Y0","20","Restoration","Permanent",0,0,190956010,100
"Same as 16","Present","Betula pendula",">10cm",10,"2022-10-04",NA,"Chantilly-255-20","Y0","20","Restoration","Permanent",0,0,190956010,100
"Same as 16","Present","Quercus",">10cm",5,"2022-10-04",NA,"Chantilly-255-19","Y0","19","Restoration","Permanent",0,0,190955982,100
"Same as 16","naturally_regenerating","Talia cordata","1-9.9cm",400,"2022-10-04",NA,"Chantilly-255-17","Y0","17","Restoration","Permanent",0,0,190955945,100
"Same as 16","naturally_regenerating","Carpinus betulus","1-9.9cm",200,"2022-10-04",NA,"Chantilly-255-22","Y0","22","Restoration","Permanent",0,NA,190956049,100
"Same as 16","naturally_regenerating","Carpinus","1-9.9cm",200,"2022-10-04",NA,"Chantilly-255-26","Y0","26","Restoration","Permanent",0,0,190956170,100
"Same as 16","Present","Carpinus betulus",">10cm",1,"2022-10-04",NA,"Chantilly-255-18","Y0","18","Restoration","Permanent",0,0,190955967,100
"Same as 16","Present","Betula sp",">10cm",1,"2022-10-04",NA,"Chantilly-255-26","Y0","26","Restoration","Permanent",0,0,190956170,100
"Same as 16","Present","Carpinus betulus","1-9.9cm",200,"2022-10-04",NA,"Chantilly-255-19","Y0","19","Restoration","Permanent",0,0,190955982,100
"Same as 16","Present","Quercus",">10cm",1,"2022-10-04",NA,"Chantilly-255-22","Y0","22","Restoration","Permanent",0,NA,190956049,100
"Same as 16","Present","Betula sp",">10cm",3,"2022-10-04",NA,"Chantilly-255-24","Y0","24","Restoration","Permanent",0,0,190956088,100
"Same as 16","Present","Pinus sp",">10cm",1,"2022-10-04",NA,"Chantilly-255-25","Y0","25","Restoration","Permanent",0,0,190956140,100
"Same as 16","Present","Quercus",">10cm",7,"2022-10-04",NA,"Chantilly-255-18","Y0","18","Restoration","Permanent",0,0,190955967,100
"Same as 16","naturally_regenerating","Quercus","1-9.9cm",200,"2022-10-04",NA,"Chantilly-255-25","Y0","25","Restoration","Permanent",0,0,190956140,100
"Same as 16","Present","Carpinus betulus",">10cm",6,"2022-10-04",NA,"Chantilly-255-22","Y0","22","Restoration","Permanent",0,NA,190956049,100
"Same as 16","Present","Carpinus betulus",">10cm",4,"2022-10-04",NA,"Chantilly-255-19","Y0","19","Restoration","Permanent",0,0,190955982,100
"Same as 16","Present","Pinus sp",">10cm",2,"2022-10-04",NA,"Chantilly-255-26","Y0","26","Restoration","Permanent",0,0,190956170,100
"Same as 16","naturally_regenerating","Quercus","1-9.9cm",300,"2022-10-04",NA,"Chantilly-255-20","Y0","20","Restoration","Permanent",0,0,190956010,100
"Same as 16","naturally_regenerating","Populus sp","1-9.9cm",200,"2022-10-04",NA,"Chantilly-255-26","Y0","26","Restoration","Permanent",0,0,190956170,100
"Same as 16","naturally_regenerating","Populus","1-9.9cm",200,"2022-10-04",NA,"Chant-255-23","Y0","23","Restoration","Permanent",0,0,190956064,100
