"Species","matched_name2","score","data_source_title"
"Pterocarpus rohrii Vahl","Pterocarpus rohrii",0.999,"Tropicos - Missouri Botanical Garden"
"Pterocarpus violaceus","Pterocarpus violaceus",0.988,"Tropicos - Missouri Botanical Garden"
"Pterogyne nitens Tul.","Pterogyne nitens",0.999,"Tropicos - Missouri Botanical Garden"
"Schinus terebenthifolia Raddi","Schinus terebinthifolia",0.96,"Tropicos - Missouri Botanical Garden"
"Schinus terebinthifolius","Schinus terebinthifolius",0.988,"The International Plant Names Index"
"Schizolobium parahyba (Vell.) S. F. Blake","Schizolobium parahyba",0.997,"Tropicos - Missouri Botanical Garden"
"Senna macranthera (DC. Ex Collad.)","Senna macranthera",0.988,"The International Plant Names Index"
"Spondias lutea L.","Spondias lutea",0.999,"Tropicos - Missouri Botanical Garden"
"Tabebuia heptaphylla (Vell.) Toledo","Tabebuia heptaphylla",0.999,"Tropicos - Missouri Botanical Garden"
"Tabebuia impetiginosa (Mart..ex Cond.) Standl","Tabebuia impetiginosa",0.997,"Tropicos - Missouri Botanical Garden"
"Tabebuia roseo-alba","Tabebuia roseoalba",0.75,"Tropicos - Missouri Botanical Garden"
"Tabebuia serratifolia (Vahl)Nichols","Tabebuia serratifolia",0.75,"Tropicos - Missouri Botanical Garden"
"Tapirira guianensis Aubl","Tapirira guianensis",0.997,"Tropicos - Missouri Botanical Garden"
"Vataireopsis araroba (Aguiar) Ducke","Vataireopsis araroba",0.999,"Tropicos - Missouri Botanical Garden"
"Zeyheria tuberculosa","Zeyheria tuberculosa",0.988,"Tropicos - Missouri Botanical Garden"
"Eucalyptus blakleyi","Eucalyptus blakelyi",0.75,"Tropicos - Missouri Botanical Garden"
"Eucalyptus polyanthemos","Eucalyptus polyanthemos",0.988,"The International Plant Names Index"
"Schinus terebenthifolia","Schinus terebinthifolia",0.75,"Tropicos - Missouri Botanical Garden"
"Inga marginata","Inga marginata",0.988,"Tropicos - Missouri Botanical Garden"
"Andira legalis","Andira legalis",0.988,"The International Plant Names Index"
"Cordia magnoliifolia","Cordia magnoliifolia",0.988,"The International Plant Names Index"
"Peltophorum dubium","Peltophorum dubium",0.988,"The International Plant Names Index"
"Cedrella odorata","Cedrella odorata",0.988,"Tropicos - Missouri Botanical Garden"
"Cecropia sp","Cecropia",0.75,"Tropicos - Missouri Botanical Garden"
"Dalbergia nigra","Dalbergia nigra",0.988,"Tropicos - Missouri Botanical Garden"
"Machaerium nictitans","Machaerium nictitans",0.988,"The International Plant Names Index"
"Himatanthus drasticus","Himatanthus drasticus",0.988,"Tropicos - Missouri Botanical Garden"
"Cariniana legalis","Cariniana legalis",0.988,"Tropicos - Missouri Botanical Garden"
"Gallesia integrifolia","Gallesia integrifolia",0.988,"The International Plant Names Index"
"Talisia esculenta","Talisia esculenta",0.988,"Tropicos - Missouri Botanical Garden"
"Euterpe oleracea","Euterpe oleracea",0.988,"Tropicos - Missouri Botanical Garden"
"Bactris gasipae","Bactris gasipaes",0.75,"Tropicos - Missouri Botanical Garden"
"Cedrela fissilis","Cedrela fissilis",0.988,"Tropicos - Missouri Botanical Garden"
"Theobroma grandiflora","Theobroma grandiflorum",0.75,"Tropicos - Missouri Botanical Garden"
"Bactris gasipaes","Bactris gasipaes",0.988,"Tropicos - Missouri Botanical Garden"
"Schizolobium amazonicum","Schizolobium amazonicum",0.988,"Tropicos - Missouri Botanical Garden"
"Carapa guianensis","Carapa guianensis",0.988,"Tropicos - Missouri Botanical Garden"
"Dipteryx","Dipteryx",0.75,"The International Plant Names Index"
"Dipteryx guianensis   Cumarú","Dipteryx",0.75,"Tropicos - Missouri Botanical Garden"
"Trema micrantha L.","Trema micrantha",0.997,"Tropicos - Missouri Botanical Garden"
"Inga cylindrica","Inga cylindrica",0.988,"Tropicos - Missouri Botanical Garden"
"Enterolobium contortisiliquum","Enterolobium contortisiliquum",0.988,"Tropicos - Missouri Botanical Garden"
"Cytharexyllum myrianthum","Citharexylum myrianthum",0.75,"Tropicos - Missouri Botanical Garden"
"Sparattanthelium botocudorum","Sparattanthelium botocudorum",0.988,"The International Plant Names Index"
"Piptadenia paniculata","Piptadenia paniculata",0.988,"The International Plant Names Index"
"Psidium cattleianum Sabine","Psidium cattleianum",0.999,"The International Plant Names Index"
"Thyrsodium schomburgkianum","Thyrsodium schomburgkianum",0.988,"The International Plant Names Index"
"Jacaranda micrantha","Jacaranda micrantha",0.988,"Tropicos - Missouri Botanical Garden"
"Pradosia atroviolacea","Pradosia atroviolacea",0.988,"Tropicos - Missouri Botanical Garden"
"Sorocea bonplandii","Sorocea bonplandii",0.988,"Tropicos - Missouri Botanical Garden"
"Eugenia brasiliensis","Eugenia brasiliensis",0.988,"The International Plant Names Index"
"Tabebuia impetiginosa","Tabebuia impetiginosa",0.988,"The International Plant Names Index"
"Tabebuia heptaphylla","Tabebuia heptaphylla",0.988,"Tropicos - Missouri Botanical Garden"
"Cariniana","Cariniana",0.75,"The International Plant Names Index"
"Nectandra rigida","Nectandra rigida",0.988,"The International Plant Names Index"
"Jaracatia spinosa","Jaracatia spinosa",0.988,"The International Plant Names Index"
"Manilkara salzmanii","Manilkara salzmannii",0.75,"Tropicos - Missouri Botanical Garden"
"Eugenia candolleana","Eugenia candolleana",0.988,"Tropicos - Missouri Botanical Garden"
"Macrolobium bifolium","Macrolobium bifolium",0.988,"Tropicos - Missouri Botanical Garden"
"Spondias lutea","Spondias lutea",0.988,"Tropicos - Missouri Botanical Garden"
"Ingá laurinha","Inga laurina",0.75,"Tropicos - Missouri Botanical Garden"
"Bixa arborea","Bixa arborea",0.988,"Tropicos - Missouri Botanical Garden"
"Protium heptaphyllum","Protium heptaphyllum",0.988,"The International Plant Names Index"
"Psidium rufum","Psidium rufum",0.988,"The International Plant Names Index"
"Peltophorum dubium (","Peltophorum dubium",0.988,"Tropicos - Missouri Botanical Garden"
"Calophylum brasiliensis","Calophyllum brasiliense",0.75,"Tropicos - Missouri Botanical Garden"
"Macrosamanea pedicellaris","Macrosamanea pedicellaris",0.988,"Tropicos - Missouri Botanical Garden"
"Platymenia foliolosa","Plathymenia foliolosa",0.75,"Tropicos - Missouri Botanical Garden"
"Bauhinia forficata","Bauhinia forficata",0.988,"The International Plant Names Index"
"Dinizia excelsa Ducke","Dinizia excelsa",0.999,"Tropicos - Missouri Botanical Garden"
"Swartzia euxylophora","Swartzia euxylophora",0.988,"Tropicos - Missouri Botanical Garden"
"Euphorbia grantii","Euphorbia grantii",0.988,"Tropicos - Missouri Botanical Garden"
"Manilkara salzmani","Manilkara salzmannii",0.75,"Tropicos - Missouri Botanical Garden"
"Caesalpinea echinata","Caesalpinia echinata",0.75,"Tropicos - Missouri Botanical Garden"
"Dialium pachyphillum","Dialium pachyphyllum",0.75,"Tropicos - Missouri Botanical Garden"
"Juniperus Thurifera","Juniperus thurifera",0.988,"The International Plant Names Index"
"Spartium Junceum","Spartium",0.75,"The International Plant Names Index"
"Quercus Ilex","Quercus ilex",0.988,"The International Plant Names Index"
"Dracontemelon dao","Dracontomelon dao",0.75,"Tropicos - Missouri Botanical Garden"
"Acacia (Ear Leaf Acacia)","Acacia",0.75,"Tropicos - Missouri Botanical Garden"
"Mahua (Madhuca longifolia)","Mahua",0.75,"Tropicos - Missouri Botanical Garden"
"Acacia (Acacia auriculoformis)","Acacia",0.75,"Tropicos - Missouri Botanical Garden"
"Mahua (Madhuca indica)","Mahua",0.75,"Tropicos - Missouri Botanical Garden"
"Barringtonia actuangular","Barringtonia acutangula",0.75,"Tropicos - Missouri Botanical Garden"
"Diospyros cambodiana","Diospyros cambodiana",0.988,"Tropicos - Missouri Botanical Garden"
"Terminalia cambodiana","Terminalia cambodiana",0.988,"The International Plant Names Index"
"Crateva religiosa","Crateva religiosa",0.988,"Tropicos - Missouri Botanical Garden"
"Bridelia cambodiana","Bridelia cambodiana",0.988,"Tropicos - Missouri Botanical Garden"
"Barringtonia acutangular","Barringtonia acutangula",0.75,"Tropicos - Missouri Botanical Garden"
"Xanthophyllum glaucum","Xanthophyllum glaucum",0.988,"The International Plant Names Index"
"Cynometra ramiflora","Cynometra ramiflora",0.988,"The International Plant Names Index"
"Madhuca elliptica","Madhuca elliptica",0.988,"Tropicos - Missouri Botanical Garden"
"Combretum trifoliatum","Combretum trifoliatum",0.988,"Tropicos - Missouri Botanical Garden"
"Derris trifoliata","Derris trifoliata",0.988,"The International Plant Names Index"
"Ficus heterophylla","Ficus heterophylla",0.988,"The International Plant Names Index"
"Gmelina asiatica","Gmelina asiatica",0.988,"Tropicos - Missouri Botanical Garden"
"Swietenia humilis","Swietenia humilis",0.988,"Tropicos - Missouri Botanical Garden"
"Leucaena leucocophala","Leucaena leucocephala",0.75,"Tropicos - Missouri Botanical Garden"
"Cordia dodecandra","Cordia dodecandra",0.988,"Tropicos - Missouri Botanical Garden"
"Samanea saman","Samanea saman",0.988,"Tropicos - Missouri Botanical Garden"
"Anacardium excelsum","Anacardium excelsum",0.988,"Tropicos - Missouri Botanical Garden"
"Maclura tinctorea","Maclura tinctoria",0.75,"Tropicos - Missouri Botanical Garden"
"Inga sp2","Inga",0.75,"Tropicos - Missouri Botanical Garden"
"Sabal mauritiiformis","Sabal mauritiiformis",0.988,"Tropicos - Missouri Botanical Garden"
"Guarea guidonia","Guarea guidonia",0.988,"Tropicos - Missouri Botanical Garden"
"Vitex cymosa","Vitex cymosa",0.988,"The International Plant Names Index"
"Hymenaea coubaril","Hymenaea courbaril",0.75,"Tropicos - Missouri Botanical Garden"
"Artocarpus altilis","Artocarpus altilis",0.988,"Tropicos - Missouri Botanical Garden"
"Aspidosperma desmanthum","Aspidosperma desmanthum",0.988,"Tropicos - Missouri Botanical Garden"
"Cassia grandis","Cassia grandis",0.988,"Tropicos - Missouri Botanical Garden"
"Nectandra sp.","Nectandra",0.75,"Tropicos - Missouri Botanical Garden"
"Caesalpinea coriaria","Caesalpinia coriaria",0.75,"Tropicos - Missouri Botanical Garden"
"Zygia sp","Zygia",0.75,"Tropicos - Missouri Botanical Garden"
"Moringa oleifera","Moringa oleifera",0.988,"Tropicos - Missouri Botanical Garden"
"Protium sp.","Protium",0.75,"Tropicos - Missouri Botanical Garden"
"Tamarindus indica","Tamarindus indica",0.988,"Tropicos - Missouri Botanical Garden"
"Annona sp","Annona",0.75,"Tropicos - Missouri Botanical Garden"
"Albizia sp","Albizia",0.75,"Tropicos - Missouri Botanical Garden"
"Pterygota colombiana","Pterygota colombiana",0.988,"Tropicos - Missouri Botanical Garden"
"Syzygium sp.","Syzygium",0.75,"Tropicos - Missouri Botanical Garden"
"Cariniana pyriformis","Cariniana pyriformis",0.988,"Tropicos - Missouri Botanical Garden"
"Pachira quinata","Pachira quinata",0.988,"Tropicos - Missouri Botanical Garden"
"Tabebuia chrysantha","Tabebuia chrysantha",0.988,"Tropicos - Missouri Botanical Garden"
"Nectandra sp2","Nectandra",0.75,"Tropicos - Missouri Botanical Garden"
"Mammea americana","Mammea americana",0.988,"Tropicos - Missouri Botanical Garden"
"Trema sp.","Trema",0.75,"Tropicos - Missouri Botanical Garden"
"Ficus sp","Ficus",0.75,"Tropicos - Missouri Botanical Garden"
"Acacia melanoxlyn","Acacia melanoxylon",0.75,"Tropicos - Missouri Botanical Garden"
"Acacia verticillata","Acacia verticillata",0.988,"The International Plant Names Index"
"Allocasuarina littoralis","Allocasuarina littoralis",0.988,"Tropicos - Missouri Botanical Garden"
"Allocasuarina paludosa","Allocasuarina paludosa",0.988,"Tropicos - Missouri Botanical Garden"
"Allocasuarina pusilla","Allocasuarina pusilla",0.988,"Tropicos - Missouri Botanical Garden"
"Banksia integrifolia","Banksia integrifolia",0.988,"The International Plant Names Index"
"Banksia marginata","Banksia marginata",0.988,"The International Plant Names Index"
"Cassina aculeata","Cassia aculeata",0.75,"Tropicos - Missouri Botanical Garden"
"Coprosma quadrifida","Coprosma quadrifida",0.988,"Tropicos - Missouri Botanical Garden"
"Correa alba","Correa alba",0.988,"The International Plant Names Index"
"Eucalyptus pyoriana","Eucalyptus pryoriana",0.75,"Tropicos - Missouri Botanical Garden"
"Eucalyptus obliqua","Eucalyptus obliqua",0.988,"The International Plant Names Index"
"Eucalyptus radiata","Eucalyptus radiata",0.988,"The International Plant Names Index"
"Goodenia ovata","Goodenia ovata",0.988,"The International Plant Names Index"
"Gynatrix puchella","Gynatrix pulchella",0.75,"Tropicos - Missouri Botanical Garden"
"Hakea decurens","Hakea decurrens",0.75,"Tropicos - Missouri Botanical Garden"
"indigofera  australis","Indigofera australis",0.988,"The International Plant Names Index"
"Leptospermum laeviguatum","Leptospermum laevigatum",0.75,"Tropicos - Missouri Botanical Garden"
"Leptospermum myrsoidies","Leptospermum myrsinoides",0.75,"Tropicos - Missouri Botanical Garden"
"Melaleuca ericifolia","Melaleuca ericifolia",0.988,"The International Plant Names Index"
"Melaleuca squarossa","Melaleuca squarrosa",0.75,"Tropicos - Missouri Botanical Garden"
"Melicytus dentata","Melicytus dentatus",0.75,"Tropicos - Missouri Botanical Garden"
"Olearia lirata","Olearia lirata",0.988,"The International Plant Names Index"
"Olearia phlogoppa","Olearia phlogopappa",0.75,"Tropicos - Missouri Botanical Garden"
"Pomaderris aspera","Pomaderris aspera",0.988,"Tropicos - Missouri Botanical Garden"
"Viminaria juncea","Viminaria juncea",0.988,"Tropicos - Missouri Botanical Garden"
"Allocasuarina verticillata","Allocasuarina verticillata",0.988,"Tropicos - Missouri Botanical Garden"
"Banksia Integrifolia","Banksia integrifolia",0.988,"The International Plant Names Index"
"Eucalyptus viminalis subsp. pryoriana","Eucalyptus viminalis pryoriana",0.999,"Tropicos - Missouri Botanical Garden"
"Kunzea ericoides","Kunzea ericoides",0.988,"Tropicos - Missouri Botanical Garden"
"Leptospermum continentale","Leptospermum continentale",0.988,"Tropicos - Missouri Botanical Garden"
"Acacia dealbata subsp. dealbata","Acacia dealbata dealbata",0.999,"Tropicos - Missouri Botanical Garden"
"Cassinia aculeata","Cassinia aculeata",0.988,"The International Plant Names Index"
"Cassinia trinerva","Cassinia trinerva",0.988,"Tropicos - Missouri Botanical Garden"
"Eucalyptus cypellocarpa","Eucalyptus cypellocarpa",0.988,"Tropicos - Missouri Botanical Garden"
"Goodia lotifolia","Goodia lotifolia",0.988,"Tropicos - Missouri Botanical Garden"
"Gynatrix pulchella","Gynatrix pulchella",0.988,"Tropicos - Missouri Botanical Garden"
"Hedycarya angustifolia","Hedycarya angustifolia",0.988,"Tropicos - Missouri Botanical Garden"
"Myrsine howittiana","Myrsine howittiana",0.988,"Tropicos - Missouri Botanical Garden"
"Olearia argophylla","Olearia argophylla",0.988,"The International Plant Names Index"
"Ozothamnus ferrugineus","Ozothamnus ferrugineus",0.988,"The International Plant Names Index"
"Prostanthera lasianthos","Prostanthera lasianthos",0.988,"The International Plant Names Index"
"Solanum aviculare","Solanum aviculare",0.988,"The International Plant Names Index"
"Bedfordia arborescens","Bedfordia arborescens",0.988,"Tropicos - Missouri Botanical Garden"
"Eucalyptus regnans","Eucalyptus regnans",0.988,"The International Plant Names Index"
"Eucalyptus strzeleckii","Eucalyptus strzeleckii",0.988,"Tropicos - Missouri Botanical Garden"
"Melaleuca squarrosa","Melaleuca squarrosa",0.988,"The International Plant Names Index"
"Pittosporum biclor","Pittosporum bicolor",0.75,"Tropicos - Missouri Botanical Garden"
"Polysicas sambucifolia","Polyscias sambucifolia",0.75,"Tropicos - Missouri Botanical Garden"
"Tasmannia lanceolata","Tasmannia lanceolata",0.988,"Tropicos - Missouri Botanical Garden"
"Melicytus dentatus","Melicytus dentatus",0.988,"Tropicos - Missouri Botanical Garden"
"Acacia rubida","Acacia rubida",0.988,"Tropicos - Missouri Botanical Garden"
"Dodoanea viscosa sub angustissima","Dodonaea viscosa",0.75,"Tropicos - Missouri Botanical Garden"
"Eucalyptus blakelyi","Eucalyptus blakelyi",0.988,"The International Plant Names Index"
"Eucalyptus bridgesiana","Eucalyptus bridgesiana",0.988,"The International Plant Names Index"
"Eucalyptus rubida","Eucalyptus rubida",0.988,"The International Plant Names Index"
"Acacia deanei","Acacia deanei",0.988,"The International Plant Names Index"
"Acacia decora","Acacia decora",0.988,"The International Plant Names Index"
"Acacia hakeoides","Acacia hakeoides",0.988,"The International Plant Names Index"
"Acacia implexa","Acacia implexa",0.988,"The International Plant Names Index"
"Eucalyptus albens","Eucalyptus albens",0.988,"The International Plant Names Index"
"Acacia decurrens","Acacia decurrens",0.988,"The International Plant Names Index"
"Acacia falcata","Acacia falcata",0.988,"The International Plant Names Index"
"Eucalyptus crebra","Eucalyptus crebra",0.988,"The International Plant Names Index"
"Eucalyptus eugenoides","Eucalyptus eugenioides",0.75,"Tropicos - Missouri Botanical Garden"
"Eucalyptus tereticornis","Eucalyptus tereticornis",0.988,"The International Plant Names Index"
"Melaleuca styphelioides","Melaleuca styphelioides",0.988,"The International Plant Names Index"
"Acacia parramattensis","Acacia parramattensis",0.988,"Tropicos - Missouri Botanical Garden"
"Ozothamnus diosmifolius","Ozothamnus diosmifolius",0.988,"Tropicos - Missouri Botanical Garden"
"Eucalyptus diversifolia","Eucalyptus diversifolia",0.988,"Tropicos - Missouri Botanical Garden"
"Eucalyptus leucoxylon","Eucalyptus leucoxylon",0.988,"The International Plant Names Index"
"Melaleuca lanceolata","Melaleuca lanceolata",0.988,"The International Plant Names Index"
"Dodonaea viscosa","Dodonaea viscosa",0.988,"The International Plant Names Index"
"Maesopsis emenii","Maesopsis eminii",0.75,"Tropicos - Missouri Botanical Garden"
"Eucalyptus mannifera","Eucalyptus mannifera",0.988,"The International Plant Names Index"
"Eucalyptus bridgesiana ","Eucalyptus bridgesiana",0.988,"The International Plant Names Index"
"Acacia buxifolia","Acacia buxifolia",0.988,"The International Plant Names Index"
"Canarium Schweinfurtii","Canarium",0.75,"Tropicos - Missouri Botanical Garden"
"Dodonaea viscosa ","Dodonaea viscosa",0.988,"The International Plant Names Index"
