"Species","Tree_Type","Tree_Count","size_class","Site_ID","Plot_ID","Country","Organization_Name","SiteType","Plot_Type","Plot_Size","tree_index","main_index","_parent_table_name","origin_table","destination_table","Plot_Permanence","Resample_Main_Plot","Resample_3x3_Subplot","PlantingPattern","Timeframe"
"Milletia soyouxi","planted",5,"<10cm planted","95","2.5","DRC","Faja Lobi","Restoration","Restoration","30x30",1995,497,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Pericopsis eleta","planted",9,"<10cm planted","95","Bloc 1.1.1","DRC","Faja Lobi","Restoration","Restoration","30x30",1996,498,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Maesopsis Emini","planted",12,"<10cm planted","95","Bloc 1.1.1","DRC","Faja Lobi","Restoration","Restoration","30x30",1997,498,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Canarium","planted",9,"<10cm planted","95","Bloc 1.1.1","DRC","Faja Lobi","Restoration","Restoration","30x30",1998,498,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Militia Laurenti","planted",12,"<10cm planted","95","Bloc 1.1.1","DRC","Faja Lobi","Restoration","Restoration","30x30",1999,498,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Cassia Floribunda","planted",14,"<10cm planted","95","Bloc 1.1.1","DRC","Faja Lobi","Restoration","Restoration","30x30",2000,498,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Cassia Siamea","planted",21,"<10cm planted","95","Bloc 1.1.1","DRC","Faja Lobi","Restoration","Restoration","30x30",2001,498,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Uapaca Mole","planted",9,"<10cm planted","95","Bloc 1.1.1","DRC","Faja Lobi","Restoration","Restoration","30x30",2002,498,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Erytrophleum Ivorense","planted",6,"<10cm planted","95","Bloc 1.1.1","DRC","Faja Lobi","Restoration","Restoration","30x30",2003,498,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Pentaclethra Macrophila","planted",11,"<10cm planted","95","Bloc 1.1.1","DRC","Faja Lobi","Restoration","Restoration","30x30",2004,498,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Prioria Balsamifera","planted",1,"<10cm planted","95","Bloc 1.1.1","DRC","Faja Lobi","Restoration","Restoration","30x30",2005,498,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Leucena cena","planted",1,"<10cm planted","95","Bloc 1.1.1","DRC","Faja Lobi","Restoration","Restoration","30x30",2006,498,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Piptodeniastrum Africanum","planted",1,"<10cm planted","95","Bloc 1.1.1","DRC","Faja Lobi","Restoration","Restoration","30x30",2007,498,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Ceiba Pentandra","planted",1,"<10cm planted","95","Bloc 1.1.1","DRC","Faja Lobi","Restoration","Restoration","30x30",2008,498,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Laecena cena","planted",5,"<10cm planted","95","2.6","DRC","Faja Lobi","Restoration","Restoration","30x30",2009,499,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Hevea brasilensis","planted",19,"<10cm planted","95","2.6","DRC","Faja Lobi","Restoration","Restoration","30x30",2010,499,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Riinondendron.heudoletii","planted",21,"<10cm planted","95","2.6","DRC","Faja Lobi","Restoration","Restoration","30x30",2011,499,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Milletia laurentii","planted",10,"<10cm planted","95","2.6","DRC","Faja Lobi","Restoration","Restoration","30x30",2012,499,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Cassia siamea","planted",19,"<10cm planted","95","2.6","DRC","Faja Lobi","Restoration","Restoration","30x30",2013,499,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Pentacletra macrophylla","planted",11,"<10cm planted","95","2.6","DRC","Faja Lobi","Restoration","Restoration","30x30",2014,499,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Milletia excelsa","planted",11,"<10cm planted","95","2.6","DRC","Faja Lobi","Restoration","Restoration","30x30",2015,499,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Maesopsis eminii","planted",15,"<10cm planted","95","2.6","DRC","Faja Lobi","Restoration","Restoration","30x30",2016,499,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Cassia siamea","planted",15,"<10cm planted","95","2.7","DRC","Faja Lobi","Restoration","Restoration","30x30",2017,500,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Leacena","planted",8,"<10cm planted","95","2.7","DRC","Faja Lobi","Restoration","Restoration","30x30",2018,500,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Pentaclethra macrophylla","planted",19,"<10cm planted","95","2.7","DRC","Faja Lobi","Restoration","Restoration","30x30",2019,500,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Milletia laurentii","planted",15,"<10cm planted","95","2.7","DRC","Faja Lobi","Restoration","Restoration","30x30",2020,500,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Maesopsis eminii","planted",23,"<10cm planted","95","2.7","DRC","Faja Lobi","Restoration","Restoration","30x30",2021,500,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Milletiaexcelsa","planted",11,"<10cm planted","95","2.7","DRC","Faja Lobi","Restoration","Restoration","30x30",2022,500,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Cassia floribunda","planted",23,"<10cm planted","95","2.7","DRC","Faja Lobi","Restoration","Restoration","30x30",2023,500,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Recinodendron heudoletii","planted",14,"<10cm planted","95","2.7","DRC","Faja Lobi","Restoration","Restoration","30x30",2024,500,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Pericopsis eleta","planted",11,"<10cm planted","95","2.7","DRC","Faja Lobi","Restoration","Restoration","30x30",2025,500,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Ricinondendron heudoleutii","planted",7,"<10cm planted","95","2.8","DRC","Faja Lobi","Restoration","Restoration","30x30",2026,501,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Pentaclethra macrophylla","planted",31,"<10cm planted","95","2.8","DRC","Faja Lobi","Restoration","Restoration","30x30",2027,501,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Hevea brasiliensis","planted",16,"<10cm planted","95","2.8","DRC","Faja Lobi","Restoration","Restoration","30x30",2028,501,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Milletia laurentii","planted",18,"<10cm planted","95","2.8","DRC","Faja Lobi","Restoration","Restoration","30x30",2029,501,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Cassia floribunda","planted",13,"<10cm planted","95","2.8","DRC","Faja Lobi","Restoration","Restoration","30x30",2030,501,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Cassia siamea","planted",15,"<10cm planted","95","2.8","DRC","Faja Lobi","Restoration","Restoration","30x30",2031,501,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Laecena","planted",5,"<10cm planted","95","2.8","DRC","Faja Lobi","Restoration","Restoration","30x30",2032,501,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Pterocarpus Sauyauxii","planted",2,"<10cm planted","95","Bloc 1.2.1","DRC","Faja Lobi","Restoration","Restoration","30x30",2033,502,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Leucena cena","planted",3,"<10cm planted","95","Bloc 1.2.1","DRC","Faja Lobi","Restoration","Restoration","30x30",2034,502,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Milietia excelsa","planted",2,"<10cm planted","95","Bloc 1.2.1","DRC","Faja Lobi","Restoration","Restoration","30x30",2035,502,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Maesopsis Emini","planted",10,"<10cm planted","95","Bloc 1.2.1","DRC","Faja Lobi","Restoration","Restoration","30x30",2036,502,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Uapaca Mole","planted",8,"<10cm planted","95","Bloc 1.2.1","DRC","Faja Lobi","Restoration","Restoration","30x30",2037,502,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Hévéa Brasiliensis","planted",8,"<10cm planted","95","Bloc 1.2.1","DRC","Faja Lobi","Restoration","Restoration","30x30",2038,502,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Ceiba Pentandra","planted",3,"<10cm planted","95","Bloc 1.2.1","DRC","Faja Lobi","Restoration","Restoration","30x30",2039,502,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Ricinodendron Heudelotti","planted",7,"<10cm planted","95","Bloc 1.2.1","DRC","Faja Lobi","Restoration","Restoration","30x30",2040,502,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Pentaclethra Macrophila","planted",10,"<10cm planted","95","Bloc 1.2.1","DRC","Faja Lobi","Restoration","Restoration","30x30",2041,502,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Milietia Laurenti","planted",8,"<10cm planted","95","Bloc 1.2.1","DRC","Faja Lobi","Restoration","Restoration","30x30",2042,502,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Cassia Floribunda","planted",12,"<10cm planted","95","Bloc 1.2.1","DRC","Faja Lobi","Restoration","Restoration","30x30",2043,502,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Cassia Siamea","planted",15,"<10cm planted","95","Bloc 1.2.1","DRC","Faja Lobi","Restoration","Restoration","30x30",2044,502,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Canarium","planted",8,"<10cm planted","95","Bloc 1.2.1","DRC","Faja Lobi","Restoration","Restoration","30x30",2045,502,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Maesopsis eminii","planted",22,"<10cm planted","95","2.9","DRC","Faja Lobi","Restoration","Restoration","30x30",2046,503,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Cassia siamea","planted",25,"<10cm planted","95","2.9","DRC","Faja Lobi","Restoration","Restoration","30x30",2047,503,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Pentaclethra macrophylla","planted",21,"<10cm planted","95","2.9","DRC","Faja Lobi","Restoration","Restoration","30x30",2048,503,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Ricinondendron heudoleutii","planted",13,"<10cm planted","95","2.9","DRC","Faja Lobi","Restoration","Restoration","30x30",2049,503,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Hevea brasilensis","planted",11,"<10cm planted","95","2.9","DRC","Faja Lobi","Restoration","Restoration","30x30",2050,503,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Milletia laurentii","planted",19,"<10cm planted","95","2.9","DRC","Faja Lobi","Restoration","Restoration","30x30",2052,503,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Cekioprodes","planted",9,"<10cm planted","95","2.9","DRC","Faja Lobi","Restoration","Restoration","30x30",2053,503,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Cassia Floribunda","planted",4,"<10cm planted","95","Bloc 1.2.1","DRC","Faja Lobi","Restoration","Restoration","30x30",2054,504,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Cassia Siamea","planted",6,"<10cm planted","95","Bloc 1.2.1","DRC","Faja Lobi","Restoration","Restoration","30x30",2055,504,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Ceiba Pentandra","planted",2,"<10cm planted","95","Bloc 1.2.1","DRC","Faja Lobi","Restoration","Restoration","30x30",2056,504,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Ricinodendron Heudelotti","planted",6,"<10cm planted","95","Bloc 1.2.1","DRC","Faja Lobi","Restoration","Restoration","30x30",2057,504,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Pentaclethra Macrophila","planted",22,"<10cm planted","95","Bloc 1.2.1","DRC","Faja Lobi","Restoration","Restoration","30x30",2058,504,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Hévéa Brasiliensis","planted",5,"<10cm planted","95","Bloc 1.2.1","DRC","Faja Lobi","Restoration","Restoration","30x30",2059,504,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Milietia Laurenti","planted",3,"<10cm planted","95","Bloc 1.2.1","DRC","Faja Lobi","Restoration","Restoration","30x30",2060,504,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Endenathrera Pavonina","planted",2,"<10cm planted","95","Bloc 1.2.1","DRC","Faja Lobi","Restoration","Restoration","30x30",2061,504,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Cassia Floribunda","planted",10,"<10cm planted","95","Bloc 3","DRC","Faja Lobi","Restoration","Restoration","30x30",2062,505,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Cassia Siamea","planted",11,"<10cm planted","95","Bloc 3","DRC","Faja Lobi","Restoration","Restoration","30x30",2063,505,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Ceiba Pentandra","planted",4,"<10cm planted","95","Bloc 3","DRC","Faja Lobi","Restoration","Restoration","30x30",2064,505,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Miletia Laurenti","planted",1,"<10cm planted","95","Bloc 3","DRC","Faja Lobi","Restoration","Restoration","30x30",2065,505,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Hévéa Brasiliensis","planted",7,"<10cm planted","95","Bloc 3","DRC","Faja Lobi","Restoration","Restoration","30x30",2066,505,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Ceiba Pentandra","planted",4,"<10cm planted","95","Bloc 3","DRC","Faja Lobi","Restoration","Restoration","30x30",2068,505,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Maesopsis Emini","planted",5,"<10cm planted","95","Bloc 3","DRC","Faja Lobi","Restoration","Restoration","30x30",2069,505,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Milietia excelsa","planted",2,"<10cm planted","95","Bloc 3","DRC","Faja Lobi","Restoration","Restoration","30x30",2070,505,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Endenathrera Pavonina","planted",2,"<10cm planted","95","Bloc 3","DRC","Faja Lobi","Restoration","Restoration","30x30",2071,505,"main","Normal_30x30_2",NA,"Permanent","0","0","2,5 m sur 3 m","Y0"
"Oncoba welwetshi","planted",6,"<10cm planted","95","2.10","DRC","Faja Lobi","Restoration","Restoration","30x30",2072,506,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Maesopsis eminii","planted",15,"<10cm planted","95","2.10","DRC","Faja Lobi","Restoration","Restoration","30x30",2073,506,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Ricondendron heudoleuti","planted",13,"<10cm planted","95","2.10","DRC","Faja Lobi","Restoration","Restoration","30x30",2074,506,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Pentaclethra macrophylla","planted",27,"<10cm planted","95","2.10","DRC","Faja Lobi","Restoration","Restoration","30x30",2075,506,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Hevea brasilensis","planted",15,"<10cm planted","95","2.10","DRC","Faja Lobi","Restoration","Restoration","30x30",2076,506,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Milletia laurentii","planted",19,"<10cm planted","95","2.10","DRC","Faja Lobi","Restoration","Restoration","30x30",2077,506,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Leacena","planted",9,"<10cm planted","95","2.10","DRC","Faja Lobi","Restoration","Restoration","30x30",2078,506,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Recinodendron heudoletii","planted",15,"<10cm planted","95","2.10","DRC","Faja Lobi","Restoration","Restoration","30x30",2079,506,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Milletia laurentii","planted",11,"<10cm planted","95","2.11","DRC","Faja Lobi","Restoration","Restoration","30x30",2080,507,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Ricondendron heudoleutii","planted",17,"<10cm planted","95","2.11","DRC","Faja Lobi","Restoration","Restoration","30x30",2081,507,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Cassia siamea","planted",19,"<10cm planted","95","2.11","DRC","Faja Lobi","Restoration","Restoration","30x30",2082,507,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Cekioprodes","planted",2,"<10cm planted","95","2.11","DRC","Faja Lobi","Restoration","Restoration","30x30",2083,507,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Milletia excelsa","planted",9,"<10cm planted","95","2.11","DRC","Faja Lobi","Restoration","Restoration","30x30",2084,507,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Maesopsis eminii","planted",20,"<10cm planted","95","2.11","DRC","Faja Lobi","Restoration","Restoration","30x30",2085,507,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Cassia floribunda","planted",21,"<10cm planted","95","2.11","DRC","Faja Lobi","Restoration","Restoration","30x30",2086,507,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Nguba mindele","planted",5,"<10cm planted","95","2.12","DRC","Faja Lobi","Restoration","Restoration","30x30",2087,508,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Cassia floribunda","planted",17,"<10cm planted","95","2.12","DRC","Faja Lobi","Restoration","Restoration","30x30",2088,508,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Milletia laurentii","planted",13,"<10cm planted","95","2.12","DRC","Faja Lobi","Restoration","Restoration","30x30",2089,508,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Pentaclethra macrophylla","planted",19,"<10cm planted","95","2.12","DRC","Faja Lobi","Restoration","Restoration","30x30",2090,508,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Cassia siamea","planted",27,"<10cm planted","95","2.12","DRC","Faja Lobi","Restoration","Restoration","30x30",2091,508,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Mwana mpembe","planted",3,"<10cm planted","95","2.12","DRC","Faja Lobi","Restoration","Restoration","30x30",2093,508,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Recinodendron heudoletii","planted",15,"<10cm planted","95","2.12","DRC","Faja Lobi","Restoration","Restoration","30x30",2095,508,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Piptedeniastraum africanum","planted",15,"<10cm planted","95","2.13","DRC","Faja Lobi","Restoration","Restoration","30x30",2096,509,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Mesopsis emini","planted",17,"<10cm planted","95","2.13","DRC","Faja Lobi","Restoration","Restoration","30x30",2097,509,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Pentaclethra maCrophyla","planted",23,"<10cm planted","95","2.13","DRC","Faja Lobi","Restoration","Restoration","30x30",2098,509,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Ricinondendron heudoletii","planted",17,"<10cm planted","95","2.13","DRC","Faja Lobi","Restoration","Restoration","30x30",2099,509,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Milletia laurentii","planted",19,"<10cm planted","95","2.13","DRC","Faja Lobi","Restoration","Restoration","30x30",2100,509,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Cassia floribunda","planted",13,"<10cm planted","95","2.13","DRC","Faja Lobi","Restoration","Restoration","30x30",2101,509,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Cassia siamea","planted",20,"<10cm planted","95","2.13","DRC","Faja Lobi","Restoration","Restoration","30x30",2102,509,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
